"","prov_id","kode_rs","nama_unit","alamat","nama_prov","jenis_faskes","lat","lng"
"826",35,"3523015","RS Umum Daerah Dr. R. Koesma Tuban"," Jl. dr. Wahidin Sudiro Husodo No. 800","JAWA TIMUR","Rumah Sakit",-6.899583,112.046165
"827",35,"3522058","RS umum Daerah Padangan","Jl. Dr. Soetomo No. 2 Padangan, Bojonegoro","JAWA TIMUR","Rumah Sakit",-7.160639,111.633514
"828",35,"3522047","RS Umum Daerah Sumberrejo","Jl. Raya No. 231 Sumberrejo, Bojonegoro","JAWA TIMUR","Rumah Sakit",-7.142939,111.898285
"829",35,"3522036","RS Umum Muhamadiyah Sumberejo","Jl. Raya Sumberrejo 1193 Bojonegoro","JAWA TIMUR","Rumah Sakit",-7.176078,112.004608
"830",35,"3522014","RS Umum Daerah Dr. R. Sosodoro Djatikoesoemo"," Jl. Veteran No 36, Bojonegoro","JAWA TIMUR","Rumah Sakit",-7.142939,111.898285
"831",35,"3521013","RS Umum Daerah Dr. Soeroto Ngawi","    Jl. Dr Wahidin no","JAWA TIMUR","Rumah Sakit",-7.392681,111.445
"832",35,"3520041","RS Lanud Iswahyudi","Jl. Raya Solo, Kelurahan Maospati, Kecamatan Maospati, Kab. Magetan","JAWA TIMUR","Rumah Sakit",-7.611972,111.439247
"833",35,"3520012","RS Umum Daerah dr. Sayidiman Magetan"," Jl. Pahlawan No.2 Magetan","JAWA TIMUR","Rumah Sakit",-7.652836,111.334923
"834",35,"3519012","RS Paru Dungus","Jl. Raya Dungus - Wungu Madiun","JAWA TIMUR","Rumah Sakit",-7.665542,111.580986
"835",35,"3518022","RS Umum Daerah Kertosono","Jl. Panglima Sudirman No.16 Kertosono.","JAWA TIMUR","Rumah Sakit",-7.592636,112.125847
"836",35,"3518011","RS Umum Daerah Nganjuk","Jl. Dr. Sutomo 62, Nganjuk","JAWA TIMUR","Rumah Sakit",-7.661178,111.872345
"837",35,"3517087","RS Unipdu Medika Jombang","Jl. Raya Peterongan Jogoroto Km.0.5, Jombang  ","JAWA TIMUR","Rumah Sakit",-7.537539,112.23082
"838",35,"3517076","RS Umum Islam Jombang","Jl. Brig. Kretarto 22 A Jombang","JAWA TIMUR","Rumah Sakit",-7.530833,112.237503
"839",35,"3517043","RS Ibu dan Anak Muslimat Jombang","Jl. Urip Sumohardjo No 34 Jombang","JAWA TIMUR","Rumah Sakit",-7.560772,112.228966
"840",35,"3517021","RS Kristen Mojowarno","Jl. Merdeka No.59 Mojowarno, Jombang","JAWA TIMUR","Rumah Sakit",-7.538658,112.243683
"841",35,"3517010","RS Umum Daerah Kab. Jombang","Jl. KH.W Hasyim 52, Jombang","JAWA TIMUR","Rumah Sakit",-7.537539,112.23082
"842",35,"3516073","RS Umum Daerah Raden Achmad Basoeni","Jl. Raya Gedeg No.17, Kec. Gedeg, Kab.Mojokerto","JAWA TIMUR","Rumah Sakit",-7.455994,112.409798
"843",35,"3516062","RS Islam Sakinah","Jl. RA Basuni No.12, Kec. Sooko, Kab. Mojokerto","JAWA TIMUR","Rumah Sakit",-7.496261,112.424004
"844",35,"3516034","RS Dharma Husada","Jl. Raya Ngoro 192. Ngoro.","JAWA TIMUR","Rumah Sakit",-7.753839,113.198044
"845",35,"3516020","RS Umum Daerah Prof. Dr. Soekandar","   Jl. Hayam Wuruk 25 Mojosari Kab. Mojokerto","JAWA TIMUR","Rumah Sakit",-7.462764,112.435043
"846",35,"3516016","RS Umum Sumberglagah Mojokerto"," Dsn. Sumberglagah Ds. Tanjungkenongo Kec. Pacet Mojokerto","JAWA TIMUR","Rumah Sakit",-7.661517,112.537224
"847",35,"3515121","RS Umum Anwar Medika","Jl. Raya By Pass Krian KM 33 Semawut Balong Bendo Sidoarjo","JAWA TIMUR","Rumah Sakit",-7.412169,112.561089
"848",35,"3515110","RS Umum Jasem","Jl. Samanhudi No.85 A Sidoarjo","JAWA TIMUR","Rumah Sakit",-7.459322,112.72171
"849",35,"3515106","RS Islam Siti Hajar Sidoarjo","Jl. Raden Patah No. 70-72 Sidoarjo","JAWA TIMUR","Rumah Sakit",-7.457442,112.722084
"850",35,"3515096","RS Umum Delta Surya","Jl. Pahlawan No. 09 Sidoarjo","JAWA TIMUR","Rumah Sakit",-7.448194,112.702171
"851",35,"3515030","RS Umum Pusdik Polri Porong","JL. RAYA PORONG NO. 1 SIDOARJO","JAWA TIMUR","Rumah Sakit",-7.538544,112.700378
"852",35,"3515026","RS Umum Siti Khodijah Muhammadiyah Cabang Sepanjan","Jl. Pahlawan No .260 Sepanjang Sidoarjo","JAWA TIMUR","Rumah Sakit",-7.449119,112.707405
"853",35,"3515015","RS Umum Daerah Sidoarjo","Jalan Mojopahit No. 667 Sidoarjo","JAWA TIMUR","Rumah Sakit",-7.465256,112.715652
"854",35,"3514036","RS Umum Daerah Bangil","Jl. Raya Raci - Bangil Kab. Pasuruan","JAWA TIMUR","Rumah Sakit",-7.608378,112.830528
"855",35,"3514025","RS Islam Masyithoh Bangil","Jl. A. Yani No. 6 Bangil- Kab. Pasuruan ","JAWA TIMUR","Rumah Sakit",-7.604736,112.818733
"856",35,"3513067","RS Umum Daerah Tongas","  Jl. Raya Tongas No. 229 Kec. Tongas Kab. Probolinggo","JAWA TIMUR","Rumah Sakit",-7.735419,113.119507
"857",35,"3513024","RS Graha Sehat","Jl. Raya Panglima Sudirman No.2 B Kraksaan","JAWA TIMUR","Rumah Sakit",-7.755953,113.439514
"858",35,"3513013","RS Umum Daerah Waluyo Jati Kraksaan","Jl. Dr. Soetomo No. 1 Kec. Kraksaan Kab. Probolinggo","JAWA TIMUR","Rumah Sakit",-7.761831,113.437401
"859",35,"3512034","RS Elizabeth","Jl. WR Supratman Nomor 2A Situbondo","JAWA TIMUR","Rumah Sakit",-7.704206,114.015381
"860",35,"3512012","RS Umum Daerah dr. Abdoer Rahem Kabupaten Situbon","Jl. Anggrek No. 68, Kel. Patokan, Kec. Situbondo, Kab. Situbondo","JAWA TIMUR","Rumah Sakit",-7.702981,114.014771
"861",35,"3511011","RS Umum dr. H.Koesnadi Bondowoso"," Jl. Piere Tendean No. 3 Bondowoso","JAWA TIMUR","Rumah Sakit",-8.215011,114.377457
"862",35,"3510102","RS Nahdlatul Ulama Banyuwangi","Jl. Raya Mangir No. 9, Kec. Rogojampi, Banyuwangi","JAWA TIMUR","Rumah Sakit",-8.337369,114.272568
"863",35,"3510054","RS Islam Fatimah","Jl. Jember nomor 25, Kelurahan Kalirejo, Kab. Banyuwangi","JAWA TIMUR","Rumah Sakit",-8.261633,114.334053
"864",35,"3510043","RS Umum Daerah Genteng","   Jl. Hasanudin No.98, Genteng, Banyuwangi","JAWA TIMUR","Rumah Sakit",-8.36405,114.147774
"865",35,"3510010","RS Umum Daerah Blambangan","  Jl. Letkol Istiqlah No. 49 Banyuwangi","JAWA TIMUR","Rumah Sakit",-8.236286,114.358238
"866",35,"3509134","RS Daerah Balung Jember","Jl. Rambipuji nomor 19, Balung Jember","JAWA TIMUR","Rumah Sakit",-8.271042,113.539307
"867",35,"3509123","RS Daerah Kalisat Jember"," Jl. M.H.Thamrin No.31 Kalisat Jember","JAWA TIMUR","Rumah Sakit",-8.201456,113.671982
"868",35,"3509112","RS Gigi dan Mulut Fakultas Kedokteran Gigi Jember","Jl. Kalimantan No. 37 Jember","JAWA TIMUR","Rumah Sakit",-8.176375,113.714134
"869",35,"3509101","RS Utama Husada Jember","Jl. Manggar No.134 Tegalsari, Ambulu Jember","JAWA TIMUR","Rumah Sakit",-8.160853,113.695
"870",35,"3509043","RS Paru Jember","Jl. Nusa Indah No. 28 Jember","JAWA TIMUR","Rumah Sakit",-8.160664,113.700508
"871",35,"3509032","RS Tk.III Baladhika Husada Jember","Jl. PB Sudirman No. 45 Jember","JAWA TIMUR","Rumah Sakit",-8.2603,113.67041
"872",35,"3509021","RS Perkebunan PTPN X (Persero) Jember","Jl. Bedadung No.2 ","JAWA TIMUR","Rumah Sakit",-8.2603,113.67041
"873",35,"3509010","RS Umum Daerah Dr. Soebandi","Jl. Dr. Soebandi No.124, Jember","JAWA TIMUR","Rumah Sakit",-8.156189,113.715393
"874",35,"3508053","RS Wijaya Kusuma","Jl. A. Yani No.149 Lumajang","JAWA TIMUR","Rumah Sakit",-7.872264,112.523422
"875",35,"3508016","RS Daerah Dr. Haryoto Kabupaten Lumajang","  Jl. Basuki Rahmat No.5, Lumajang","JAWA TIMUR","Rumah Sakit",-8.122275,113.227776
"876",35,"3507230","RS Sumber Sentosa","Jl. Kebonsari No. 221 Malang, RT 003, RW 002 Desa Tumpang, Kec. Tumpang, Kab. Malang","JAWA TIMUR","Rumah Sakit",-8.003153,112.761894
"877",35,"3507204","RS Umum Islam Gondang Legi","Jl. Hayam Wuruk 66, Gondang Legi Wetan, Kab. Malang","JAWA TIMUR","Rumah Sakit",-8.170653,112.639961
"878",35,"3507102","RS dr. M. Munir","Jl. Dr. M. Munir No.18 Lanud Abd. Saleh, Desa Saptorenggo Kec. Pakis Kab, Malang","JAWA TIMUR","Rumah Sakit",-7.952064,112.675888
"879",35,"3507085","RS Umum Daerah Lawang","JL. R.A. Kartini No. 5 Lawang Kab. Malang","JAWA TIMUR","Rumah Sakit",-7.839828,112.676147
"880",35,"3507070","RS Marsudi Waluyo","Jl. Raya Mondoroko Km. 09, RT 004 RW 003 Desa Purwoasri, Kec. Singosari, Kab. Malang","JAWA TIMUR","Rumah Sakit",-7.905725,112.65551
"881",35,"3507052","RS Umum Daerah Kanjuruhan Kepanjen","Jl. Panji No. 100 Kepanjen, Kab. Malang","JAWA TIMUR","Rumah Sakit",-8.140542,112.570847
"882",35,"3507026","RS Jiwa Dr. Radjiman Wediodiningrat Lawang","Jl. A. Yani, Lawang, Malang, Jawa Timur ","JAWA TIMUR","Rumah Sakit",-7.839828,112.676147
"883",35,"3507015","RS Bala Keselamatan Bokor","Jl. A.Yani 91 Turen , Kab.Malang","JAWA TIMUR","Rumah Sakit",-8.163433,112.693947
"884",35,"3506036","RS Umum Amelia","Jl. Pahlawan No. 25A Pare Kediri","JAWA TIMUR","Rumah Sakit",-7.761606,112.180458
"885",35,"3506025","RS Toelongredjo","Jl. A Yani No. 25 Desa Tulungrejo, Kec. Pare, Kab. Kediri","JAWA TIMUR","Rumah Sakit",-7.765064,112.196869
"886",35,"3506014","RS Umum Daerah Kabupaten Kediri","Jl. Pahlawan Kusuma Bangsa No. 1 Pare","JAWA TIMUR","Rumah Sakit",-7.759758,112.17598
"887",35,"3505054","RS Umum An-Nisaa","Jl. Suparyono Timur No. 1, Bajang Talun Blitar","JAWA TIMUR","Rumah Sakit",-8.090083,112.288261
"888",35,"3505013","RS Umum Daerah Ngudi Waluyo Wlingi","Jl. Dr. Sucipto No. 5 Wlingi","JAWA TIMUR","Rumah Sakit",-8.0838,112.315567
"889",35,"3504069","RS Umum Satiti Prima Husada","Ds. Balesono, Kec. Ngunut Kab. Tulungagung","JAWA TIMUR","Rumah Sakit",-7.602122,112.089653
"890",35,"3504045","RS Umum Islam Orpeha","Jl. KH. R. Abdul Fatah Batangsaren Kec. Kauman Kab. Tulungagung","JAWA TIMUR","Rumah Sakit",-8.052603,111.883118
"891",35,"3504012","RS Umum Daerah Dr. Iskak Tulungagung","Jl. Dr. Wahidin Sudiro Husodo Tulungagung","JAWA TIMUR","Rumah Sakit",-8.060617,111.907616
"892",35,"3503022","RS Umum Budi Asih Trenggalek","Jl. Mayjen Sungkono Nomor 80 Trenggalek","JAWA TIMUR","Rumah Sakit",-8.056225,111.697716
"893",35,"3503011","RS Umum Daerah dr. Soedomo Trenggalek","Jl. dr Sutomo Nomor 2 Trenggalek","JAWA TIMUR","Rumah Sakit",-7.626433,111.524124
"894",35,"3502145","RS Griya Waluya","Jl. Sultan Agung Nomor 68 Ponorogo","JAWA TIMUR","Rumah Sakit",-7.872275,111.461258
"895",35,"3502123","RS Umum Darmayu Ponorogo","Jl. Dr. Sutomo No. 44-50 Ponorogo","JAWA TIMUR","Rumah Sakit",-7.86845,111.473
"896",35,"3502112","RS Umum Aisyiah Ponorogo","Jl. Dr Sutomo 18 - 24, Ponorogo","JAWA TIMUR","Rumah Sakit",-7.872197,111.461311
"897",35,"3502010","RS Umum Daerah Dr. Harjono S. Kabupaten Ponorogo","Jl. Raya Ponorogo-Pacitan Kel. Pakunden Kab. Ponorogo","JAWA TIMUR","Rumah Sakit",-7.854103,111.468536
"898",35,"3501016","RS Umum Daerah dr. Darsono","Jl. Ahmad Yani 51 Pacitan","JAWA TIMUR","Rumah Sakit",-8.20125,111.102043
"899",36,"3674157","RS Medika BSD","Jl. Letnan Soetopo Kav Kom. III A No.7, BSD Tangerang ","BANTEN","Rumah Sakit",-6.318589,106.678261
"900",36,"3674113","RS Eka","Central Business Distric Lot IX, BSD City.","BANTEN","Rumah Sakit",-6.298989,106.669937
"901",36,"3674071","RS Khusus Jiwa Dharma Graha","Jl. Raya Astek No.17 Lengkong Gudang Timur Serpong","BANTEN","Rumah Sakit",-6.293839,106.686996
"902",36,"3674056","RS Islam Asshobirin","Jl Raya Serpong Km 11 Pondok Jagung Tangerang Selatan","BANTEN","Rumah Sakit",-6.318589,106.678261
"903",36,"3672034","RS Kurnia","Jl. Jombang Masjid No.4, Cilegon","BANTEN","Rumah Sakit",-6.0156,106.053101
"904",36,"3672011","RS Krakatau Medika","Jl. Semang Raya No. 01","BANTEN","Rumah Sakit",-5.990553,106.033195
"905",36,"3671179","RS Mitra Husada","Jl. Kp. Melayu Barat No. 11A Teluk Naga - Tangerang -  Banten","BANTEN","Rumah Sakit",-6.080789,106.650108
"906",36,"3671146","RS Umum Bhakti Asih","Jl. Raden saleh No.10 Karang Tengah, Tangerang","BANTEN","Rumah Sakit",-6.221147,106.705765
"907",36,"3671135","RS Mulya","Jl.KH. Hasyim Ashari No.18 Sudimara Pinang, Pinang","BANTEN","Rumah Sakit",-6.222022,106.687614
"908",36,"3671126","RS Umum Aminah","Jl. Hos Cokroaminoto No.4 A, Kreo Selatan","BANTEN","Rumah Sakit",-6.238039,106.745003
"909",36,"3671124","RS Melati","Jl. Merdeka No. 92, Kota Tangerang","BANTEN","Rumah Sakit",-6.180725,106.620941
"910",36,"3671091","RS Ibu dan Anak Keluarga Ibu","Jl.Benua Indah No.58,Pabuaran Tumpeng - Tangerang","BANTEN","Rumah Sakit",-6.166039,106.614723
"911",36,"3671082","RS Islam Sari Asih Ar-rahmah","Jl. K.S Tubun No.44 Koang Jaya Kec. Karawaci","BANTEN","Rumah Sakit",-6.163733,106.629181
"912",36,"3671080","RS Mayapada","Jl. Honoris Raya Kav.6 Tangerang","BANTEN","Rumah Sakit",-6.203092,106.6418
"913",36,"3671065","RS EMC Tangerang","Jl. KH. Hasyim Ashari No.24 Tangerang","BANTEN","Rumah Sakit",-6.183983,106.647743
"914",36,"3671054","RS Siloam Hospitals Lippo Village","Jl. Siloam Lippo Karawaci Tangerang","BANTEN","Rumah Sakit",-6.225247,106.59742
"915",36,"3671032","RS Kusta Dr. Sitanala","Jl. Dr Sitanala No. 99 Kota Tangerang","BANTEN","Rumah Sakit",-6.162642,106.63369
"916",36,"3604046","RS Bedah Benggala","Jl. Yusuf Martadilaga No.56,Serang","BANTEN","Rumah Sakit",-6.121222,106.154877
"917",36,"3604035","RS Budiasih","Jl. KH Sohari No.39 Serang","BANTEN","Rumah Sakit",-6.136239,106.140121
"918",36,"3604024","RS Tk.IV Kencana Serang","Jl. A Yani 23 Serang","BANTEN","Rumah Sakit",-6.118386,106.1595
"919",36,"3603146","RS Ibu dan Anak Tiara","Jl. Raya serang KM 14.5 No.1","BANTEN","Rumah Sakit",-6.136239,106.140121
"920",36,"3603104","RS Ibu dan Anak Selaras","Jl. Raya Serang KM.18,5 Desa Bojong, Kec.Cikupa Kab.Tangerang","BANTEN","Rumah Sakit",-6.223133,106.496513
"921",36,"3603093","RS Ibu dan Anak Putra Dalima","Bumi Serpong Damai Sektor 1-2 Blok K/5-UA/26-27,Tangerang","BANTEN","Rumah Sakit",-6.318589,106.678261
"922",36,"3603082","RS Ichsan Medical Center","Jl.Raya Jombang No.56,Bintaro Jaya, Jombang - Ciputat - Tangerang Selatan","BANTEN","Rumah Sakit",-6.312058,106.740074
"923",36,"3603060","RS Bhineka Bakti Husada","Jl. Cabe Raya No.17 Pondok Cabe, Pamulang Tangerang","BANTEN","Rumah Sakit",-6.293628,106.766342
"924",36,"3603047","RS Selaras","Jl. Raya Lapan Rumpin Suradita","BANTEN","Rumah Sakit",-6.228892,106.519768
"925",36,"3603034","RS Ibu dan Anak Lestari","Jl. Cirendeu Indah III/37 Ciputat Tangerang","BANTEN","Rumah Sakit",-6.312686,106.7715
"926",36,"3603023","RS Q a d r","Komp Islamic Village, Karawaci, Kelapa Dua, Tangerang","BANTEN","Rumah Sakit",-6.227294,106.61647
"927",36,"3603010","RS Umum Daerah Kabupaten Tangerang","Jl. A Yani No. 9 Tangerang, Kota Tangerang","BANTEN","Rumah Sakit",-6.170044,106.635468
"928",36,"3602022","RS Misi Lebak","Jl. Multatuli No.41 Rangkas Bitung","BANTEN","Rumah Sakit",-6.369178,106.283112
"929",36,"3602011","RS Umum Daerah Dr. Adjidarmo","Jl. Iko Jatmiko No.1 Rangkasbitung","BANTEN","Rumah Sakit",-6.369178,106.283112
"930",36,"3601010","RS Umum Daerah Berkah Pandeglang","       Jalan Raya Labuan KM 5 Cikoneng Pandeglang","BANTEN","Rumah Sakit",-7.31775,108.281906
"931",51,"5171215","RS Ibu dan Anak Puri Bunda","Jl. Gatot Subroto VI /19, Denpasar","BALI","Rumah Sakit",-8.67355,115.23217
"932",51,"5171203","RS Umum Balimed","Jl.Mahendradatta No.57,Denpasar Bali","BALI","Rumah Sakit",-8.656908,115.191658
"933",51,"5171181","RS Khusus Gigi dan Mulut Universitas Mahasaraswati","Jl. Kamboja 11A Denpasar","BALI","Rumah Sakit",-8.653139,115.22464
"934",51,"5171170","RS Umum Graha Asih","Jl. IG Ngurah Rai 33 Kuta Bali","BALI","Rumah Sakit",-8.731958,115.179001
"935",51,"5171166","RS Ibu dan Anak Harapan Bunda","Jl. Tukad Unda No. 1 Denpasar","BALI","Rumah Sakit",-8.67355,115.23217
"936",51,"5171155","RS Umum Bhakti Rahayu","Jl. Gatot Subroto II /11 Denpasar","BALI","Rumah Sakit",-8.637339,115.221001
"937",51,"5171133","RS Umum Puri Raharja","Jl. WR Supratman 14 ","BALI","Rumah Sakit",-8.649367,115.226479
"938",51,"5171122","RS Umum Dharma Yadnya","Jl. WR.Supratman 256,Denpasar","BALI","Rumah Sakit",-8.642069,115.251137
"939",51,"5171111","RS Umum Kasih Ibu","Jl. Teuku Umar 120,Denpasar","BALI","Rumah Sakit",-8.67775,115.205521
"940",51,"5171086","RS Umum Surya Husadha","Jl. Pulau Serangan No.7, Denpasar","BALI","Rumah Sakit",-8.7276,115.228958
"941",51,"5171053","RS Umum Manuaba","Jl. Cokroaminoto 28 Denpasar","BALI","Rumah Sakit",-8.644183,115.20932
"942",51,"5171031","RS TK. II Udayana","Jl. P.B Sudirman No.1 Denpasar","BALI","Rumah Sakit",-8.663467,115.218681
"943",51,"5171020","RS Umum Daerah Wangaya","  Jl. Kartini No.133 Denpasar","BALI","Rumah Sakit",-8.648956,115.213402
"944",51,"5171016","RSUP Sanglah","Jl. Diponegoro Denpasar Bali","BALI","Rumah Sakit",-8.676161,115.213104
"945",51,"5108064","RS Umum Parama Sidhi"," Jl. Ahmad Yani No.171 A Baktiseraga, Singaraja ","BALI","Rumah Sakit",-8.122689,115.070999
"946",51,"5108042","RS umum Karya Dharma Husada","Jl. Yudistra No. 7 Singaraja","BALI","Rumah Sakit",-8.146683,115.048325
"947",51,"5108031","RS Umum Kertha Usadha","Jl. Cendrawasih No.5-7 Singaraja","BALI","Rumah Sakit",-8.674786,115.152802
"948",51,"5108020","RS Tk.IV Singaraja","Jl. Ngurah Rai No. 70 Singaraja","BALI","Rumah Sakit",-8.125458,115.090599
"949",51,"5108016","RS Umum Daerah Kab. Buleleng","     Jl. Ngurah Rai 30 Singaraja","BALI","Rumah Sakit",-8.119911,115.092369
"950",51,"5107015","RS Umum Daerah Karangasem","Jl. Ngurah Rai,No.58 Amlapura","BALI","Rumah Sakit",-8.45725,115.606499
"951",51,"5106025","RS Jiwa Provinsi Bali","Jl.Kusuma Yudha No. 29 Bangli","BALI","Rumah Sakit",-8.454211,115.351997
"952",51,"5106014","RS Umum Daerah Kabupaten Bangli"," Jl. Brigjen Ngurah Rai No. 99X Bangli","BALI","Rumah Sakit",-8.454267,115.352646
"953",51,"5105013","RS Umum Daerah Klungkung","Jl. Flamboyan No. 40 Semarapura","BALI","Rumah Sakit",-8.538569,115.395096
"954",51,"5104012","RS Umum Daerah Sanjiwani Gianyar","    Jl. Ciung Wenara No.2 Gianyar","BALI","Rumah Sakit",-8.537967,115.322739
"955",51,"5103032","RS Umum Daerah Kab. Badung Mangusada","Jl. Raya Kapal Mengwi, Badung ","BALI","Rumah Sakit",-8.572281,115.180031
"956",51,"5103021","RS Khusus Bedah BIMC","Jl. By Pass Ngurah Rai No.100X, Kuta - Badung","BALI","Rumah Sakit",-8.67775,115.205521
"957",51,"5102043","RS Umum Bhakti Rahayu Tabanan","Jl. Batukaru No.2 Tuakilang Tabanan  ","BALI","Rumah Sakit",-8.545039,115.119965
"958",51,"5102021","RS Umum Dharma Kerti","Jl. Teratai 16 Tabanan","BALI","Rumah Sakit",-8.540969,115.118088
"959",51,"5102010","RS Umum Daerah Tabanan"," Jl. Pahlawan No. 14 Tabanan","BALI","Rumah Sakit",-8.539283,115.131882
"960",51,"5101053","RS Umum Kertayasa","Jl. Ngurah Rai 143 Negara","BALI","Rumah Sakit",-8.323344,114.666794
"961",51,"5101016","RS Umum Daerah Negara","  Jl. Wijaya Kusuma 17 Negara","BALI","Rumah Sakit",-8.354136,114.621796
"962",52,"5271087","RS Umum Daerah Kota Mataram","      Jl. Bung Karno No.3 Pagutan raya Mataram ","NUSA TENGGARA BARAT","Rumah Sakit",-8.581825,116.106834
"963",52,"5271076","RS Risa Sentra Medika","Jl. Pejanggik No.115 Cakranegara Mataram","NUSA TENGGARA BARAT","Rumah Sakit",-8.583992,116.113434
"964",52,"5271065","RS Bhayangkara Mataram","Jl. Langko No.64,Mataram","NUSA TENGGARA BARAT","Rumah Sakit",-8.580564,116.092766
"965",52,"5271043","RS Umum Khatolik Saint Antonius Ampenan","Jl. Koperasi 61 Ampenan Utara","NUSA TENGGARA BARAT","Rumah Sakit",-8.568617,116.084091
"966",52,"5271032","RS Islam Siti Hajar","Jl. Catur Warga Mataram","NUSA TENGGARA BARAT","Rumah Sakit",-8.585761,116.11274
"967",52,"5271021","RS Angkatan Darat REM Wira Bhakti Mataram","Jl. HOS Cokroaminoto 7 Mataram","NUSA TENGGARA BARAT","Rumah Sakit",-8.582158,116.108765
"968",52,"5205014","RS Umum Dompu"," Jl. Kesehatan No. 1 Dompu, NTB","NUSA TENGGARA BARAT","Rumah Sakit",-8.545436,118.445801
"969",52,"5204013","RS Umum Sumbawa Besar","  Jl. Garuda No. 5 Sumbawa Besar","NUSA TENGGARA BARAT","Rumah Sakit",-8.504042,117.428497
"970",52,"5203012","RS Umum Dr. R. Sudjono","Jl. Prof M Yamin, SH. No. 55 Selong","NUSA TENGGARA BARAT","Rumah Sakit",-8.583647,116.550583
"971",52,"5202022","RS Islam Yatofa","Jl. Raya Bodak - Mantang KM. 7 Praya Lombok Tengah Nusa Tenggara Barat","NUSA TENGGARA BARAT","Rumah Sakit",-8.694622,116.27771
"972",52,"5202011","RS Umum Praya","    Jl. H. Lalu Hasyim, Kelurahan Tiwu Galih, Praya","NUSA TENGGARA BARAT","Rumah Sakit",-8.710367,116.2724
"973",52,"5201010","RS Umum Daerah Patut Patuh Patju","Jl. H. Lalu Anggrat BA No. 2 Gerung","NUSA TENGGARA BARAT","Rumah Sakit",-8.691361,116.112099
"974",53,"5371011","RS Umum Prof Dr WZ Johanes","  Jl. Dr Moch Hatta No. 19 Kupang","NUSA TENGGARA TIMUR","Rumah Sakit",-10.1843,123.594856
"975",53,"5313026","RS ST Rafael Cancar","Jl. Ruteng -  Labuan Bajo- Cancar Ruteng,Kab.Manggarai","NUSA TENGGARA TIMUR","Rumah Sakit",-8.657383,121.079369
"976",53,"5313015","RS Umum Daerah dr. Ben Mboi Ruteng","  Jl. DR.Soetomo No.1 Ruteng, Kab. Manggarai","NUSA TENGGARA TIMUR","Rumah Sakit",-8.614364,120.466499
"977",53,"5312014","RS Umum Bajawa","      Jl. Diponegoro No. 5, Bajawa","NUSA TENGGARA TIMUR","Rumah Sakit",-8.792325,120.960602
"978",53,"5311024","RS St Antonius Jopu","JLN. WOLOWARU-NGGELA RT 018/RW 009, DESA JOPU, KEC. WOLOWARU","NUSA TENGGARA TIMUR","Rumah Sakit",-8.854053,121.654198
"979",53,"5311013","RS Umum Daerah Ende","Jl. Prof Dr. WZ.Johanes Ende","NUSA TENGGARA TIMUR","Rumah Sakit",-8.854053,121.654198
"980",53,"5310023","RS St Elizabeth Lela","Lela Maumere,Kab.Sikka","NUSA TENGGARA TIMUR","Rumah Sakit",-8.657383,121.079369
"981",53,"5310012","RS Umum Dr TC Hillers Maumere","   Jl.Wairklau - Maumere","NUSA TENGGARA TIMUR","Rumah Sakit",-8.620842,122.207703
"982",53,"5309034","RS Kusta Lembata","Kab Lembata","NUSA TENGGARA TIMUR","Rumah Sakit",-8.657383,121.079369
"983",53,"5309012","RS Umum Daerah dr. Hendrikus Fernandez Larantuka"," Jl. Jend. Sudirman No. 33 Kel. Sarotari Tengah Larantuka Flores Timur","NUSA TENGGARA TIMUR","Rumah Sakit",-8.346411,122.979172
"984",53,"5308045","RS Umum Daerah Lewoleba","   Jl.Trans Lembata No.1,Lewoleba,Lembata","NUSA TENGGARA TIMUR","Rumah Sakit",-8.373692,123.400024
"985",53,"5308023","RS Bukit Lewoleba","Jln Trans Atadei Kel.Lewoleba Barat ","NUSA TENGGARA TIMUR","Rumah Sakit",-8.657383,121.079369
"986",53,"5307021","RS Bergerak Kab.Alor","Jln. MASANG, RT 08 RW 04 KEL. WELAI TIMUR, KEC. TELUK MUTIARA, KAB. ALOR","NUSA TENGGARA TIMUR","Rumah Sakit",-8.25,124.75
"987",53,"5307010","RS Umum Daerah Kalabahi","Jl. Dr Sutomo Kalabahi Kab. Alor","NUSA TENGGARA TIMUR","Rumah Sakit",-8.25,124.75
"988",53,"5306042","RS Penyangga Perbatasan Betun","Jl. Sukabihanawa No. 02 Desa Kamanasa Kec.Malaka Tengah","NUSA TENGGARA TIMUR","Rumah Sakit",-9.101069,124.890999
"989",53,"5306031","RS Sito Husada","Jl. KH.Dewantara No.15,Atambua Belu","NUSA TENGGARA TIMUR","Rumah Sakit",-9.333333,124.900002
"990",53,"5306020","RS Katholik Marianum Halilulik"," Jl. Paroki Roh Kudus, Halilulik Kab.Belu","NUSA TENGGARA TIMUR","Rumah Sakit",-9.101069,124.890999
"991",53,"5306016","RS Umum Daerah MGR Gabriel Manek"," Jl. Dr Sutomo No.2 Atambua","NUSA TENGGARA TIMUR","Rumah Sakit",-9.101069,124.890999
"992",53,"5305015","RS Umum Daerah Kefamenanu"," Jl. Letjen Suprapto Kefamenanu","NUSA TENGGARA TIMUR","Rumah Sakit",-9.437953,124.471298
"993",53,"5304014","RS Umum Soe","   Jl. Boegenville No.7 Soe - Timor Tengah Selatan","NUSA TENGGARA TIMUR","Rumah Sakit",-9.696447,124.481178
"994",53,"5303045","RS Umum Daerah Naibonat"," Jl. Timor Raya KM.37 Oelamasi, Kupang","NUSA TENGGARA TIMUR","Rumah Sakit",-10.1843,123.594856
